% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=634693, Fri Oct  6 16:40:11 2023, <python>{}</python>
54 1080 0.1266489843404946 1.0938651839236622 -28.493676395600176 -2.5248735416122813e+01 -18.664336774313714 -5.945182848950644   
55 1100 0.12677772677024174 1.100071744228095 -28.493676395600176 -2.6532964230931707e+01 -17.26799202039542 -3.1452030376219113   
56 1120 0.12689057105624665 1.100071744228095 -28.493676395600176 -2.6500243637235091e+01 -19.52292325396479 -6.540482967512702   
57 1140 0.12706958390838868 1.100071744228095 -28.493676395600176 -2.5222429189954802e+01 -19.714282701649285 -7.6525743340077454   
58 1160 0.1272323725519284 1.1062677714633808 -28.493676395600176 -2.5225716165534745e+01 -21.33460718381381 -14.884005565869444   
59 1180 0.12737100740195723 1.1062677714633808 -28.493676395600176 -2.4682466733632673e+01 -19.696317699305947 -7.6525743340077454   
60 1200 0.12752442289733543 1.1062677714633808 -28.493676395600176 -2.5220415077487694e+01 -19.67392759148776 -7.6525743340077454   
61 1220 0.12769802256757834 1.1126204947859164 -28.493676395600176 -2.6145431114585630e+01 -19.694080156987898 -7.6525743340077454   
62 1240 0.12784625487710827 1.1126204947859164 -28.493676395600176 -2.4684625606004811e+01 -17.900972952708265 -4.905186306043056   
63 1260 0.12796066987459864 1.1126204947859164 -28.493676395600176 -2.4905871643771729e+01 -19.29794957013983 -7.6525743340077454   
64 1280 0.12811918368792133 1.118843732270963 -28.493676395600176 -2.4196368154589315e+01 -19.726151746901294 -12.243159338161949   
65 1300 0.1282088589327088 1.118843732270963 -28.493676395600176 -2.5587507115150824e+01 -20.897950658165726 -7.232732762466611   
66 1320 0.12820949260838452 1.118843732270963 -28.493676395600176 -2.4682609373622594e+01 -21.28535134290635 6.558061393636882   
67 1340 0.12820213492159555 1.124814905724859 -28.493676395600176 -2.5184336689014721e+01 -18.729368290921997 -7.6525743340077454   
68 1360 0.12828172289722817 1.124814905724859 -28.493676395600176 -2.2717975434765229e+01 -19.671503373049738 -7.6525743340077454   
69 1380 0.1283578097652545 1.124814905724859 -28.493676395600176 -2.5223958277331267e+01 -19.695537462483596 -6.03436597825155   
70 1400 0.12838449279158515 1.129999416262534 -28.493676395600176 -2.5240309678032691e+01 -19.708938699225882 -0.05039738782509673   
71 1420 0.1284501705991007 1.129999416262534 -28.493676395600176 -2.6081455741687261e+01 -17.575261827688095 -7.6525743340077454   
72 1440 0.1285787119861624 1.129999416262534 -28.493676395600176 -2.6142079310830933e+01 -19.658088092923546 -5.967730314837269   
73 1460 0.12876412760885841 1.1352883425791678 -28.493676395600176 -2.2724582522494465e+01 -17.57624415196031 -2.047695209101768   
74 1480 0.128857754703029 1.1352883425791678 -28.493676395600176 -2.6517368900890091e+01 -19.064059379879026 -0.5987442960182463   
75 1500 0.12899479409795497 1.1352883425791678 -28.493676395600176 -2.3848398911806960e+01 -19.601126991521976 -0.42994671209261526   
76 1520 0.12908150931086537 1.1404757427910535 -28.493676395600176 -2.5222746225695406e+01 -14.012442360862085 -0.30799355724984423   
77 1540 0.12911618572929942 1.1404757427910535 -28.493676395600176 -2.6164049969834537e+01 -17.159726204856877 -9.660551346689026   
78 1560 0.12907593599111872 1.1404757427910535 -28.493676395600176 -2.5241121034729055e+01 -12.107597656782062 -3.002719367566904   
79 1580 0.1291261978371336 1.1452959659873942 -28.493676395600176 -2.2715940805974117e+01 -18.60183174124077 6.022067474474969   
80 1600 0.12916158677336154 1.1452959659873942 -28.493676395600176 -2.5233688390521721e+01 -19.679018437566192 -6.116671698733455   
81 1620 0.1292491595344507 1.1452959659873942 -28.493676395600176 -2.7198922095262674e+01 -19.64712557485493 -7.808818386162706   
82 1640 0.1293647419079076 1.1498341824940286 -28.493676395600176 -2.5244524480556990e+01 -19.690439669056737 -11.54611211912082   
83 1660 0.12947754621749985 1.1498341824940286 -28.493676395600176 -2.3910111945620820e+01 -19.646280586196212 -5.96910832084626   
84 1680 0.12963974182596566 1.1498341824940286 -29.54149642532751 -2.9541496425327509e+01 -19.66820341530003 -7.811769135342878   
85 1700 0.12987125129757715 1.1545101187628461 -29.54149642532751 -2.7524065523830210e+01 -19.660069713698725 -1.4112133483641216   
86 1720 0.1301323094341372 1.1545101187628461 -29.54149642532751 -2.6063223012468082e+01 -21.805517559783066 -5.962588078856484   
87 1740 0.13042699926861287 1.1545101187628461 -29.54149642532751 -2.6079755655553836e+01 -19.680696932643386 -7.798875175788993   
88 1760 0.13062253308216074 1.159203450561766 -29.54149642532751 -2.5244555572439978e+01 -15.496048798293224 12.542180182660871   
89 1780 0.13092901781310082 1.159203450561766 -29.54149642532751 -2.5247158827417145e+01 -21.02250859684015 7.545846433442232   
90 1800 0.1311949906315874 1.159203450561766 -29.54149642532751 -2.5242663036603847e+01 -19.664177221222516 -7.812904461850479   
91 1820 0.13144029994415307 1.1639522086173464 -29.54149642532751 -2.5236221295871712e+01 -19.69124995327237 -0.31847067223510805   
92 1840 0.13163242300445632 1.1639522086173464 -29.54149642532751 -2.7533281437105622e+01 -19.70801308124421 -0.08326033172321701   
93 1860 0.1317830532744722 1.1639522086173464 -29.54149642532751 -2.5291571392034424e+01 -19.718945107583068 -4.876257048724661   
94 1880 0.13190308121286592 1.1691358646987215 -29.54149642532751 -2.8381463997631645e+01 -21.63357572639069 -17.0526943489253   
95 1900 0.13191767178136446 1.1691358646987215 -29.54149642532751 -2.4867520300297294e+01 -19.656466161155652 -15.443718551201052   
96 1920 0.131982375177823 1.1691358646987215 -29.83790716476192 -2.9837907164761919e+01 -20.774887143611338 11.720808666159435   
97 1940 0.13189854415664645 1.174078480735964 -29.83790716476192 -2.4825365192358205e+01 -19.644747513696217 -10.11718691358714   
98 1960 0.13181407615489651 1.174078480735964 -29.83790716476192 -2.9272491107664916e+01 -21.704343762490197 -7.6525743340077454   
99 1980 0.13170038013345217 1.174078480735964 -29.83790716476192 -2.7521029303640532e+01 -21.090348329535882 -13.566786739586526   
100 2000 0.13159521591489745 1.1787452065458488 -29.83790716476192 -2.7553179737901932e+01 -22.724212054219798 -9.513520265401926   
